Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2175,2016-08-08,66.84471893310547,67.40643913222706,65.72127853486228,66.28299873398387,9540514
2176,2016-08-09,65.94596862792969,67.2753710876095,65.72127952903976,66.84471994427744,6314021
2177,2016-08-10,65.30935668945312,66.09576607216536,65.00977458137821,65.9459750181279,3789657
2178,2016-08-11,65.17829895019531,66.11449947684036,64.5791295972999,65.19702092904305,5017074
2179,2016-08-12,66.67621612548828,67.03196925851843,65.23446637791173,65.23446637791173,4369997
2180,2016-08-16,66.47026062011719,68.56735106774508,66.00216030052228,66.95708800002402,22372774
2181,2016-08-17,65.4029769897461,66.95707378421825,65.25318593512091,66.63876461863194,11599079
2182,2016-08-18,68.15542602539062,68.60480439194045,66.00216442083261,66.2830246301228,20664320
2183,2016-08-19,67.76222229003906,68.52990481371394,67.14433085888443,68.52990481371394,16563739
2184,2016-08-22,68.1366958618164,68.4550050766347,67.68731754922433,67.94945574477192,11335483
2185,2016-08-23,68.21158599853516,68.67968627150206,67.40645454487466,67.9494528932015,7423678
2186,2016-08-24,68.26776123046875,68.52989433248409,67.81838294242392,68.26776123046875,5319170
2187,2016-08-25,68.24903106689453,69.27885160752803,67.59369072285503,68.34265111604303,12995397
2188,2016-08-26,67.7060317993164,68.67967616037576,67.48134268552876,68.39881603794427,7097916
2189,2016-08-29,67.50007629394531,67.9120055603396,66.50770470618622,67.8558345420161,2956326
2190,2016-08-30,68.64225006103516,68.82949019135667,67.29412010687756,67.74349337212102,5212793
2191,2016-08-31,68.79203796386719,69.09162012682329,68.09924849791618,68.56734880204343,6435761
2192,2016-09-01,69.0167236328125,69.27885674232941,68.2490361253678,68.7171364058049,6116318
2193,2016-09-02,68.8294906616211,69.27886392993481,68.26777026681872,69.11035085902229,3858397
2194,2016-09-06,69.87802124023438,70.28995047411244,68.82947871691995,69.18523185769571,9001076
2195,2016-09-07,69.18522644042969,70.02780682043664,68.86691728102903,69.69077568427633,5024999
2196,2016-09-08,70.37834167480469,70.85029930768255,68.58489754880077,69.43442128798091,5980354
2197,2016-09-09,69.39669799804688,70.47276287836675,69.24566739507058,70.22734070906539,5051740
2198,2016-09-12,68.05631256103516,69.24564488590973,67.8675294897513,68.94359402028299,4144478
2199,2016-09-14,67.6409912109375,68.3583710044528,67.39557423366219,67.94304720848835,6680869
2200,2016-09-15,65.99857330322266,68.11293938518583,65.71539872570244,68.11293938518583,8920122
2201,2016-09-16,66.47053527832031,68.15070147548339,65.37558941013262,66.56492681033178,21690721
2202,2016-09-19,66.9802474975586,67.2823034818505,65.79091518214724,66.33838813294173,4266806
2203,2016-09-20,67.24456787109375,67.73540196488223,66.82924395731185,67.07466100420609,4769662
2204,2016-09-21,66.18736267089844,67.99967809154262,65.904188066356,67.2445458127628,4957941
2205,2016-09-22,67.41446685791016,68.07520774135236,66.52718521878815,66.86699379177307,4676363
2206,2016-09-23,66.43278503417969,67.7353852482549,66.338393491664,67.3011851768965,7599534
2207,2016-09-26,66.33839416503906,67.32006724138064,66.01746189301426,66.33839416503906,6333433
2208,2016-09-27,66.52718353271484,67.26343456867761,66.3950343351617,66.6970852543665,6069513
2209,2016-09-28,67.37669372558594,67.62211068738553,66.52716992784767,66.52716992784767,4515648
2210,2016-09-29,65.469970703125,68.75479755182873,64.82811145847009,67.48995019647418,13380901
2211,2016-09-30,66.6593246459961,67.09352471009538,64.77149382724366,65.73428549637987,11831869
2212,2016-10-03,68.41500091552734,69.05686027090296,66.30062954019992,66.88585499967009,9403402
2213,2016-10-04,68.33946990966797,68.98133423836555,68.13181063212495,68.52825293327699,7967290
2214,2016-10-05,68.49051666259766,69.24564899251612,68.11295049763842,68.39612512135784,5347763
2215,2016-10-06,67.16903686523438,68.81145075054513,67.01801141946225,68.45276595696996,5654229
2216,2016-10-07,66.81034851074219,67.81089779685699,66.56493153430931,67.16903328519987,3980080
2217,2016-10-10,67.22566223144531,67.58434695215372,66.90473002370878,66.90473002370878,4458994
2218,2016-10-13,66.07408142089844,67.15014580662304,65.58324755003986,67.03687802752272,14897308
2219,2016-10-14,67.0935287475586,67.39557964830786,65.149063911446,66.37615401747723,4958871
2220,2016-10-17,66.47053527832031,67.074636986339,65.99857761826298,66.56492681033178,4534814
2221,2016-10-18,66.60269165039062,67.13128842432064,66.07409999752991,66.73484084387313,7289895
2222,2016-10-19,67.41446685791016,68.24510946731002,66.48942757266325,66.81035988312051,9020687
2223,2016-10-20,67.45220947265625,68.05631635868845,67.15015859017458,67.71650783562936,4037879
2224,2016-10-21,66.81034851074219,67.71650625814675,66.48941625491362,67.71650625814675,10350237
2225,2016-10-24,66.4894027709961,67.33892644710656,66.13071294821127,66.67818581013175,2945373
2226,2016-10-25,67.33892059326172,67.56546124474463,66.3006139682767,66.65930375988025,3002870
2227,2016-10-26,66.26287841796875,67.3200667701163,65.99858517073358,67.20679384609926,3927291
2228,2016-10-27,66.26287841796875,66.77259377337302,65.58326135814237,66.11185297368166,7017500
2229,2016-10-28,66.41390991210938,66.82923376253376,64.96028411722817,66.37615738840032,4282450
2230,2016-11-01,66.79147338867188,67.79202788960664,65.7531663655706,66.16849019902494,5277438
2231,2016-11-02,66.11186218261719,66.64045387178574,65.86644516133211,66.43279449709905,4859666
2232,2016-11-03,66.05522155761719,66.33839619671114,65.80980456128293,66.13073172206742,4078615
2233,2016-11-04,65.526611328125,66.39501125983188,64.65820627535044,66.0740790690471,4179894
2234,2016-11-07,65.696533203125,65.92307394402823,65.52663148824954,65.80980613411124,7660803
2235,2016-11-08,66.8292236328125,67.05576434607575,65.65876754850962,65.79091672466889,3265787
2236,2016-11-09,68.03743743896484,68.45276122694142,63.03468596636694,64.18626067200918,13247214
2237,2016-11-10,71.15234375,71.73756911374846,68.396108349049,69.84973875189199,18046820
2238,2016-11-11,69.13238525390625,71.17124164028236,68.52827833025836,70.22732617241665,8770575
2239,2016-11-15,69.83087921142578,70.4538623557422,68.9247214450502,68.9247214450502,11489252
2240,2016-11-16,71.1712417602539,71.92637413581939,69.22677691738663,70.43499076671907,10203154
2241,2016-11-17,72.83251953125,74.15400087002227,69.54769244073174,70.96356530370204,9392264
2242,2016-11-18,72.47383880615234,73.73868641370359,72.26617947522585,73.15346093849723,12168642
2243,2016-11-21,69.86864471435547,73.1157151035796,69.58547006043015,73.1157151035796,12187225
2244,2016-11-22,69.3777847290039,70.49160674820172,68.2450864536439,70.18955592319953,11976002
2245,2016-11-23,68.58489990234375,70.81254410282499,67.8108914062906,69.5476965790945,13625626
2246,2016-11-24,69.86864471435547,70.56714321825179,68.07520523949515,68.69818845391696,18404432
2247,2016-11-25,71.2278823852539,71.81310794103528,69.84976167203513,70.26508551213931,14716858
2248,2016-11-28,71.92637634277344,73.54991407269657,70.58601838344549,70.60489464498615,10318399
2249,2016-11-29,71.52994537353516,72.32283554380346,71.17125537808255,71.98302693399424,12406804
2250,2016-11-30,72.4549560546875,72.75700689461722,70.83141870712791,72.03963230898304,7446808
2251,2016-12-01,69.58546447753906,72.68150916048573,69.28340846494459,72.68150916048573,11056167
2252,2016-12-02,69.39669799804688,70.18958817939154,68.90585878051436,69.8497744437651,9676372
2253,2016-12-05,69.88751983642578,70.2462097739759,68.28286349035196,69.35892818193298,12282830
2254,2016-12-06,69.0568618774414,70.45385865464009,68.90583644449066,70.00078235578783,4550359
2255,2016-12-07,68.886962890625,70.03853762329327,68.71705607121615,69.7364867455317,4265108
2256,2016-12-08,70.09518432617188,70.2084521374793,68.54716188557748,69.4533197392449,5413273
2257,2016-12-09,69.64208984375,70.22731529475222,69.37779150525769,70.22731529475222,3451184
2258,2016-12-12,69.75535583496094,70.01965416663711,69.24564055019589,69.56657277549746,3689403
2259,2016-12-13,69.94414520263672,70.43498427415113,68.88696202272193,70.03853674088157,4417447
2260,2016-12-14,68.69818878173828,70.0007942444384,68.50940567822055,69.84976366476866,7312670
2261,2016-12-15,69.22676849365234,70.13292620985293,68.15070396519667,68.33948703611631,5253972
2262,2016-12-16,69.39669799804688,70.32173227539046,68.60380781670221,69.3023064317218,26025533
2263,2016-12-19,69.50994110107422,69.8497495947437,69.0379834373476,69.52881735919593,3627943
2264,2016-12-20,68.69818878173828,69.64210429932693,68.62267349190341,69.4721974577332,5757036
2265,2016-12-21,69.18902587890625,69.35893272805478,68.62267654317066,68.73594948295957,5279390
2266,2016-12-22,68.62266540527344,69.26452993002292,68.3772484238347,69.09462310845134,2653684
2267,2016-12-23,68.83033752441406,68.98136298201821,67.58436597677373,68.56603913280476,4805945
2268,2016-12-26,67.50885009765625,68.84920796197709,67.30118563008202,68.84920796197709,5932940
2269,2016-12-27,68.3583755493164,68.60379254290847,66.65932773373726,67.47109399918904,4555998
2270,2016-12-28,67.96192169189453,69.094620130706,67.62211318446481,68.3583692181197,3739977
2271,2016-12-29,67.98081970214844,68.50941141202397,67.5843720789394,67.65988737509441,14737238
2272,2016-12-30,69.28339385986328,69.88750063663629,68.05630404997694,68.1129379400658,4872601
2273,2017-01-02,69.34003448486328,69.92526506213869,68.94359209466737,69.28340058927364,1811713
2274,2017-01-03,71.00133514404297,71.1712368441679,69.66097219735704,69.81200275889319,7819727
2275,2017-01-04,70.51050567626953,71.3033957481805,70.24621239967888,71.00134482605705,7829503
2276,2017-01-05,72.05850982666016,72.20953524926703,70.26507077066645,70.62376063029248,6362320
2277,2017-01-06,71.28450775146484,72.81364861473362,71.07684329575378,72.17178923061343,6298387
2278,2017-01-09,70.43498992919922,71.43553929071244,69.88751691499641,71.43553929071244,2956484
2279,2017-01-10,70.43498992919922,71.09573074996236,69.8686406542594,70.45386618993624,4626997
2280,2017-01-11,71.66207122802734,72.2661780713532,70.18956431815512,70.71815588566457,21835704
2281,2017-01-12,74.75811767578125,75.418858433787,71.73758337525781,71.73758337525781,26857806
2282,2017-01-13,74.43718719482422,75.47549412493125,74.02186339856767,75.47549412493125,23933005
2283,2017-01-16,75.28671264648438,75.9096957935725,74.28616333497087,74.38055487607721,8473484
2284,2017-01-17,74.66373443603516,75.75867536105063,73.66317993729783,75.28671762431387,10193606
2285,2017-01-18,74.92800903320312,75.38109039604645,74.39941752393119,74.75810736293782,21229809
2286,2017-01-19,76.19286346435547,76.9102380870901,74.47493962140662,75.09792271164805,8756982
2287,2017-01-20,75.28671264648438,76.49492130000431,74.55045657742733,76.49492130000431,12987134
2288,2017-01-23,75.58876037597656,76.34389267332266,75.1545603292163,75.45661119972728,7334154
2289,2017-01-24,76.7780990600586,77.28781442707084,75.7397920654692,75.89082263426472,7122776
2290,2017-01-25,76.68370056152344,77.04239044828371,76.23062425942838,76.89136501425203,10336365
2291,2017-01-27,77.23117065429688,78.13732834591933,76.47603839110009,76.83472826454593,11095330
2292,2017-01-30,77.6653823852539,77.94855702662588,76.45717365470834,77.13679074557339,5832917
2293,2017-01-31,78.23171997070312,79.00573361402996,77.19341310758804,77.58986061887303,7593736
2294,2017-02-01,77.70313262939453,78.76032092915884,77.30669021765085,78.76032092915884,7325455
2295,2017-02-02,77.00464630126953,77.77866010803109,76.74035302567516,77.74090246264062,7773806
2296,2017-02-03,76.15510559082031,77.70312774311861,75.92856488932597,76.72145478402201,4479429
2297,2017-02-06,75.92858123779297,77.09903751330546,75.4188709510185,76.36278647625932,6337200
2298,2017-02-07,75.47549438476562,76.87248609562315,75.21119602594646,76.13623516074477,6562928
2299,2017-02-08,75.92858123779297,76.53268819816098,74.87139789795106,75.89082871363891,9024346
2300,2017-02-09,76.32499694824219,77.62759675630544,75.8152817533186,76.41938846133665,12790725
2301,2017-02-10,75.47549438476562,77.70313369099587,75.23007740647283,77.4765929721607,16817238
2302,2017-02-13,76.66482543945312,77.00463395133023,75.32446765107784,76.15511011110313,9508762
2303,2017-02-14,75.83416748046875,77.00462341326318,75.55099290581211,76.98574715671326,9403263
2304,2017-02-15,76.06072235107422,76.49492242232013,75.41886293477516,76.04184609100355,7302351
2305,2017-02-16,76.32634735107422,76.81963003581335,75.54847216776425,75.88998110740232,6272531
2306,2017-02-17,76.85755920410156,77.12317606636887,75.7192100457266,76.64886391704596,4966775
2307,2017-02-20,78.33743286132812,78.69791224908481,76.57299222711494,77.36983787868083,9917513
2308,2017-02-21,78.2236099243164,78.84970117782481,77.61648910557987,78.33744282618404,7428835
2309,2017-02-22,76.4970932006836,79.26707972188805,76.23148143889166,79.17221727554441,26345564
2310,2017-02-23,75.56742858886719,76.6488612814614,75.33975773569745,76.6488612814614,13404307
2311,2017-02-27,73.13894653320312,75.88995671797026,72.81641327532108,75.88995671797026,14798634
2312,2017-02-28,72.91128540039062,73.93579658656482,72.68361453236868,72.81642296759951,10051421
2313,2017-03-01,73.10102844238281,73.87889852603907,72.79746549400117,73.42356182339307,10348326
2314,2017-03-02,72.00061798095703,73.61328484456897,71.71603061913447,73.61328484456897,10629352
2315,2017-03-03,72.41799926757812,72.56977813408591,71.33656648045837,71.71601622003607,8454072
2316,2017-03-06,73.55634307861328,74.44805093038782,72.5128563714894,72.79744365525046,14858083
2317,2017-03-07,73.82196807861328,74.35319670424296,73.4425183250754,73.82196807861328,11746802
2318,2017-03-08,74.22038269042969,74.9792821405448,73.670183677066,74.10654983155894,7938282
2319,2017-03-09,73.78401184082031,74.29626996637461,73.0440880120116,74.29626996637461,9777769
2320,2017-03-10,73.06307220458984,74.25833795834527,72.11444777357492,73.99272620563123,16388459
2321,2017-03-14,73.48046112060547,75.39668023363711,73.08203580882132,75.30181779939562,11886293
2322,2017-03-15,73.21483612060547,73.63223181426822,73.04408684589062,73.61326138817186,7772586
2323,2017-03-16,74.03065490722656,74.16346333508038,73.138952205814,73.67018077061317,5161993
2324,2017-03-17,73.6132583618164,74.75160739957961,73.27174953319492,74.67571540508247,9522200
2325,2017-03-20,73.46148681640625,73.78402012772929,73.13895865169974,73.61327083111111,9378518
2326,2017-03-21,73.32867431640625,73.82195686241153,73.19586589352302,73.61326158832065,8126819
2327,2017-03-22,72.89230346679688,74.22037741001235,72.64566219238004,72.68360819150939,8203222
2328,2017-03-23,73.2527847290039,73.42353915641766,72.7025805932183,73.23381430223174,5875356
2329,2017-03-24,73.51839447021484,74.04962298121305,73.3286696343858,73.55633532008821,6164329
2330,2017-03-27,73.93579864501953,74.41011082218047,73.48046204291494,73.6132704818433,7104197
2331,2017-03-28,74.63778686523438,74.75162488360623,73.85991689946927,73.85991689946927,6020578
2332,2017-03-29,74.69468688964844,74.92235772975283,74.27729635384209,74.86544130638066,6451066
2333,2017-03-30,74.16346740722656,75.03620487631729,73.70813081808981,74.86545043875577,13016042
2334,2017-03-31,74.86544799804688,75.85201829560424,74.23935699175999,74.23935699175999,8522874
2335,2017-04-03,74.44805145263672,75.6622925971815,74.37216459773775,75.6622925971815,9945512
2336,2017-04-05,73.99272918701172,75.09313254200407,73.68916626888537,74.69470717695394,7061975
2337,2017-04-06,74.8275146484375,75.1121019854682,73.2717695100129,74.52395688091823,7466431
2338,2017-04-07,73.99272918701172,74.4670414216306,73.80300429316418,74.39114940544472,9205565
2339,2017-04-10,74.10655975341797,74.23936820429262,73.74608040770352,74.0116973094528,5763232
2340,2017-04-11,75.56742858886719,76.49707728160422,73.8029884833798,74.12551661653623,10668096
2341,2017-04-12,74.97927856445312,76.45913653888967,74.37216315061006,75.88996197844978,6620702
2342,2017-04-13,75.8899917602539,76.28841205026905,74.67575016282618,75.05520001869509,5910355
2343,2017-04-17,76.76270294189453,77.08523625867194,75.5105208257194,75.87099500019812,11138596
2344,2017-04-18,76.78166961669922,77.5215986515636,76.51605789269341,76.83859119370138,7675098
2345,2017-04-19,80.13981628417969,81.01255392331993,76.6299055892576,76.97140938430492,29099215
2346,2017-04-20,79.2670669555664,80.59514099048496,77.95796334821448,80.44336213010324,11822555
2347,2017-04-21,78.014892578125,79.85522507208077,77.33188502103201,79.45680485487937,7938078
2348,2017-04-24,77.73029327392578,78.5271387322946,77.44570597783807,78.35638944261177,7520828
2349,2017-04-25,79.15323638916016,79.64651898633996,77.71132430723627,78.16666604818411,6293621
2350,2017-04-26,78.0528335571289,79.1152959789063,77.50263449009161,79.1152959789063,5977354
2351,2017-04-27,78.8307113647461,79.74138979567718,77.84414092014701,78.16667425831054,13646716
2352,2017-04-28,78.92556762695312,79.19117936075406,78.14769256093993,78.54611788156616,5477289
2353,2017-05-02,78.16666412353516,79.24809687169652,77.597489534673,79.24809687169652,5123042
2354,2017-05-03,80.08287811279297,81.12636479300468,78.2804920287909,78.5081628792512,10859280
2355,2017-05-04,79.93111419677734,80.72795974897387,79.3050231009861,80.06392264657958,12952295
2356,2017-05-05,79.3050308227539,80.44338025198287,78.7548265399796,80.44338025198287,4993008
2357,2017-05-08,79.68447875976562,79.87420366017824,78.43229132907202,79.34297496834638,6855459
2358,2017-05-09,79.0583724975586,80.25363811223617,78.83070163128278,79.703433947621,4729357
2359,2017-05-10,79.87419128417969,80.04494058012413,79.30501667113185,79.57062840258428,4623710
2360,2017-05-11,79.00144958496094,80.25363675499281,78.24255014128691,80.06391189407431,4946190
2361,2017-05-12,78.26153564453125,79.53269340328256,78.01488917675172,78.9255727419936,5386419
2362,2017-05-15,78.43228149414062,79.30501901457303,78.29947819779836,79.26707300992526,5353854
2363,2017-05-16,78.6978988647461,78.90659417166924,78.2615326751507,78.45125755294146,4077710
2364,2017-05-17,79.2291259765625,79.57062972072514,78.22358517284383,78.77378936655117,3694898
2365,2017-05-18,79.02043151855469,79.45679770446257,78.5840653326468,78.92556908046095,5797418
2366,2017-05-19,78.07180786132812,80.34850639668252,77.4457116468123,79.57063130913308,17793954
2367,2017-05-22,76.8386001586914,78.8117359041808,75.58641281102574,78.54612414918526,7423973
2368,2017-05-23,76.42120361328125,77.21804916354748,74.88442894920706,77.00934870104469,6465473
2369,2017-05-24,75.8520278930664,77.36982695931798,75.32079924920171,76.80065230947363,6650433
2370,2017-05-25,75.4915542602539,76.25045385072141,74.23937199462941,76.15559140191297,9992276
2371,2017-05-26,76.72476196289062,77.369828638696,75.24490887049724,75.88997554630261,6466364
2372,2017-05-29,79.34297180175781,79.96906291880858,77.06626794105273,77.08524351830705,14504778
2373,2017-05-30,77.44570922851562,79.26707108789587,76.66783931187243,79.26707108789587,10884114
2374,2017-05-31,78.90660095214844,79.41885919552539,77.76825158758508,77.76825158758508,7781359
2375,2017-06-01,78.79277038574219,79.57064041569929,78.29948770527437,78.75482437648684,6369921
2376,2017-06-02,78.20462036132812,79.0583875591698,77.90106257953971,78.96352510903377,6713770
2377,2017-06-05,77.90106201171875,78.67893718513474,77.48366620483911,78.45126627714427,5093948
2378,2017-06-06,77.1990737915039,78.03386535049285,76.76270758201207,77.99591934388118,5324457
2379,2017-06-07,77.80618286132812,78.05282414761953,76.72475014046378,77.36981671687161,7605903
2380,2017-06-08,78.6789321899414,78.81173549343856,77.2559903919955,77.78722419245186,7487370
2381,2017-06-09,78.62200927734375,79.11529706276801,78.35639752822316,78.69790128944497,6432439
2382,2017-06-12,78.24253845214844,78.88760494154737,77.78720194193932,78.31843044382437,3684911
2383,2017-06-13,79.77932739257812,80.8797305950633,78.16666601837609,78.33741531120411,15775215
2384,2017-06-14,79.87419128417969,80.82281563925943,79.49474154214779,80.06391615519564,13639132
2385,2017-06-15,79.8172836303711,80.53823719019766,79.43783384660794,79.68447517673057,5595511
2386,2017-06-16,79.66549682617188,80.2536470584997,78.77379398266504,79.68447240266968,6127735
2387,2017-06-19,80.59513854980469,80.80383383318255,79.6654846948681,79.68446026847634,6393073
2388,2017-06-20,79.0394058227539,81.58172134696021,78.01488938246375,80.53823447676785,12876594
2389,2017-06-21,78.0528335571289,78.92557109786928,77.69235937112863,78.92557109786928,13855413
2390,2017-06-22,76.76270294189453,79.19118031222557,75.88997057566539,78.10974749555616,33713902
2391,2017-06-23,78.16666412353516,78.54611384944327,76.80064408094272,77.02831494581085,9034020
2392,2017-06-27,78.07180786132812,78.43228204145588,76.45914639878542,78.16667030030122,6947747
2393,2017-06-28,78.77378845214844,79.28604148913789,77.18009746906681,78.16666783256417,7103873
2394,2017-06-29,78.92556762695312,79.87419199042051,78.50817187770416,78.92556762695312,7577681
2395,2017-06-30,79.89315795898438,80.0828828210864,78.8496712174232,78.88761721916686,7751039
2396,2017-07-03,80.23466491699219,80.69000666304571,79.49474101292581,79.6844658826787,8768284
2397,2017-07-04,79.95008087158203,80.82281839599293,79.58960669232646,80.82281839599293,4530105
2398,2017-07-05,79.70343780517578,80.2346664211193,79.49474250318187,80.2346664211193,6062229
2399,2017-07-06,79.62755584716797,80.06392205332749,79.30502251335724,80.06392205332749,5577232
2400,2017-07-07,79.47576141357422,79.83624070649775,79.00144926320971,79.57062384364713,7641379
2401,2017-07-10,80.19670867919922,80.44334993325072,79.68445059979044,79.68445059979044,2844699
2402,2017-07-11,80.42440032958984,80.95563415183062,80.02598010952642,80.63310080164648,13833624
2403,2017-07-12,81.20226287841797,81.58171260875419,80.42438784325888,80.42438784325888,9211263
2404,2017-07-13,81.6196517944336,82.34060519253686,81.3730105196372,82.32163476625095,9596900
2405,2017-07-14,81.65760040283203,82.05602054049419,81.39198354664654,82.05602054049419,4889330
2406,2017-07-17,82.2267837524414,82.51137106591855,81.67657955440562,81.67657955440562,6302565
2407,2017-07-18,81.7334976196289,83.47896753979457,81.48685630568106,82.32164783386104,7549621
2408,2017-07-19,82.96672058105469,83.28925394914022,81.98015004492963,82.49240831816931,8521832
2409,2017-07-20,82.98567199707031,83.47895454819782,82.58724672428337,83.09950484837175,10233967
2410,2017-07-21,81.6955337524414,83.27025402478357,81.0125263944396,83.27025402478357,4948380
2411,2017-07-24,82.24576568603516,82.43549058822562,80.91769137070192,80.91769137070192,6137724
2412,2017-07-25,82.34062194824219,82.94774261894273,82.0750050464929,82.53034683617255,6113154
2413,2017-07-26,82.45445251464844,82.70109897934842,81.79041542547702,82.66315297350097,5258903
2414,2017-07-27,82.20781707763672,83.13747112763004,81.8663132938125,82.60624244761266,21380991
2415,2017-07-28,81.44890594482422,82.2647218534628,80.46233559517495,81.99911012442183,8260545
2416,2017-07-31,84.73115539550781,85.07266431880649,81.44891578933868,81.44891578933868,17403810
2417,2017-08-01,85.1485366821289,85.60387840454537,83.7256002328477,84.92086582092067,15263765
2418,2017-08-02,84.16197204589844,85.75566303500462,83.74458144330941,85.24340484946217,12014487
2419,2017-08-03,84.59835052490234,85.20546605150945,83.19438428973518,83.85842140025157,5285543
2420,2017-08-04,85.22443389892578,85.43312919894224,84.0860846698545,85.14854189167441,7975937
2421,2017-08-07,85.7366943359375,85.85052720319146,84.61731550593464,85.37621501193884,4619568
2422,2017-08-08,84.57936096191406,85.98332696491968,84.02916196358082,85.9453809641273,3229672
2423,2017-08-09,84.19992065429688,85.45210794064728,83.78252489218008,84.46553754290304,4573769
2424,2017-08-10,82.4924087524414,84.16198689726372,81.71453869586136,84.16198689726372,6813656
2425,2017-08-11,83.06157684326172,83.66869752383131,80.44337437658602,80.63309926760044,8860877
2426,2017-08-14,84.52244567871094,84.97778740115403,83.09950922934652,83.19437165930415,4990789
2427,2017-08-16,83.74458312988281,85.2434065662211,83.3461578012739,84.88293238885113,5221989
2428,2017-08-17,83.27027130126953,84.08608724442618,83.00465441437355,83.66869148499681,2837686
2429,2017-08-18,84.59835052490234,84.92087871843098,82.98568897079112,83.0995218453757,7721084
2430,2017-08-21,83.5927963256836,85.35724173557809,83.30820902042531,84.99676242360435,5203218
2431,2017-08-22,83.28923034667969,84.37066302892596,82.73902621900226,84.21888417713714,6646897
2432,2017-08-23,83.38408660888672,83.78250670870939,82.58724126262575,83.327170187,5312780
2433,2017-08-24,83.8394546508789,84.31376689350033,83.11849592480057,83.28925039079117,5492256
2434,2017-08-28,82.37855529785156,83.82046216592937,82.20780086630353,83.82046216592937,9753985
2435,2017-08-29,81.6955337524414,82.92874519916705,81.12635923856803,82.45443310427258,12235532
2436,2017-08-30,81.80938720703125,82.51137026948906,81.29712901839358,82.28369939158158,9313551
2437,2017-08-31,83.19438171386719,83.47896903813424,81.600690639325,82.056032416799,8143692
2438,2017-09-01,82.15087890625,82.98567028731449,81.8852620631979,82.98567028731449,8803556
2439,2017-09-04,82.56829071044922,83.19438179512487,80.74692874539106,82.18884094438921,6239751
2440,2017-09-05,82.03704833984375,82.56827689411271,81.92321034110441,82.53033089453294,3937595
2441,2017-09-06,81.31610107421875,81.98013814587623,80.82281845106273,81.58171796152841,4800221
2442,2017-09-07,81.92320251464844,82.0180649312273,81.03149476948398,81.77142367744534,5008597
2443,2017-09-08,80.86076354980469,82.20780810713998,80.59514666547145,82.03705880716858,8588797
2444,2017-09-11,83.11599731445312,83.27020030459624,81.2077202785881,81.34264985576904,6205180
2445,2017-09-12,83.00032806396484,83.38583809294873,82.61481803498094,83.11598420994865,4307268
2446,2017-09-13,82.40279388427734,83.30874354513826,82.11366134754394,83.00033236866716,3679773
2447,2017-09-14,82.47991180419922,83.27020544548296,81.9787455192743,82.22932604732898,6793237
2448,2017-09-15,81.9209213256836,82.28715803080938,80.22467784530153,81.9980202123099,9054445
2449,2017-09-18,83.01961517333984,83.79063530997618,81.92091043287009,81.92091043287009,10470233
2450,2017-09-19,83.21235656738281,83.42438497867626,82.03654791446124,83.42438497867626,5530915
2451,2017-09-20,82.07510375976562,83.34728997285457,81.92090079634058,83.23163382867503,5687495
2452,2017-09-21,81.5546646118164,82.07510419132504,81.0920557191088,82.07510419132504,5113744
2453,2017-09-22,80.78366088867188,81.47758221120037,80.22467437674061,80.97641594012723,5195124
2454,2017-09-25,81.01496124267578,82.44135059606597,80.05118606574051,80.57162570704855,13057600
2455,2017-09-26,81.24626159667969,82.30641420343608,81.01495452762448,82.30641420343608,6570371
2456,2017-09-27,80.24393463134766,82.13293278007467,79.72349503200078,81.72814932992408,7885119
2457,2017-09-28,80.5716323852539,81.30410053467257,79.02959197434497,79.41510207707219,11633088
2458,2017-09-29,81.34264373779297,81.978734292301,79.45364025696662,81.34264373779297,13782560
2459,2017-10-03,79.47293853759766,81.82455153521822,79.22235798193347,81.78599947385077,12296210
2460,2017-10-04,80.59090423583984,81.20772143400362,79.04886385483807,79.04886385483807,12075908
2461,2017-10-05,79.01029968261719,80.72582143491724,78.70189374523976,80.57161846622853,17352392
2462,2017-10-06,78.9332046508789,79.35726152818941,78.47059049350322,79.02958216459761,13466622
2463,2017-10-09,77.46826171875,78.97174985621196,76.9671007492009,78.97174985621196,21446056
2464,2017-10-10,78.9332046508789,79.41509221947244,77.48754194509833,77.50681535631617,14560236
2465,2017-10-11,78.20073699951172,79.45364476815227,77.64175051694579,79.18379084758031,11830976
2466,2017-10-12,77.98870086669922,78.72116890586776,77.68029492246444,78.2778334002248,5518551
2467,2017-10-13,79.28016662597656,79.83915832507319,77.17913463013345,78.02725888487004,11394674
2468,2017-10-16,79.3187026977539,80.41740723357803,79.08739565408347,79.68493405715263,11521216
2469,2017-10-17,78.99103546142578,79.76205562337725,78.62479879297278,79.12596503553031,4936452
2470,2017-10-18,82.32569122314453,82.59555035367578,79.41509239397011,79.49219126782562,18484486
2471,2017-10-19,81.20772552490234,82.11367534014182,80.78366335300136,82.05584986870433,559370
2472,2017-10-23,82.32569122314453,82.57627694241559,81.3426426725796,82.09438414394843,14162373
2473,2017-10-24,82.90396118164062,83.23164579403567,81.49685044127781,82.229318544457,7050716
2474,2017-10-25,83.30875396728516,84.42673220342007,82.42207760642168,83.27020191180146,16306452
2475,2017-10-26,81.7281723022461,83.17383535744035,81.24628461718135,82.65339561180721,23524154
2476,2017-10-27,81.63177490234375,82.32569090846485,81.11133528334555,81.8630819806557,9985329
2477,2017-10-30,81.88235473632812,82.6919268895315,81.67032629971484,81.70887312177929,4118717
